"id";"code_reference_id";"code_element_id";"index";"rationale";"linker_name";"release_link_set_id";"first_link_id";"id";"url";"file_path";"xpath";"index_from";"index_to";"project_id";"project_release_id";"content";"source";"original_kind_hint_id";"kind_hint_id";"snippet_id";"declaration";"index";"sentence";"paragraph";"parent_reference_id";"child_index";"title_content_type_id";"title_object_id";"local_content_type_id";"local_object_id";"mid_content_type_id";"mid_object_id";"global_content_type_id";"global_object_id";"resource_content_type_id";"resource_object_id";"id";"codebase_id";"simple_name";"fqn";"kind_id";"deprecated";"abstract";"eclipse_handle";"attcontainer_id";"index";"parser";"id";"kind";"is_type";"is_file";"is_attribute";"is_value"
44;120;8825;0;;"javaclass";36;36;120;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/p[5]/a";0;0;8;2;"DifferentiableMultivariateVectorFunction";"d";2;2;;"f";91;"DifferentiableMultivariateVectorFunction interface.";"In order to solve a vectorial optimization problem, the user must provide it as
          an object implementing the 
          DifferentiableMultivariateVectorFunction interface. The object will be provided to
          the estimate method of the optimizer, along with the target and weight arrays,
          thus allowing the optimizer to compute the residuals at will. The last parameter to the
          estimate method is the point from which the optimizer will start its
          search for the optimal point.";;0;;;27;22;27;3;26;1;25;7;8825;2;"DifferentiableMultivariateVectorFunction";"org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction";2;"t";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
415;125;20270;0;;"javageneric";381;381;125;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[4]/tt[3]";0;0;8;2;"nextSecureHexString";"d";2;30;;"f";92;"nextSecureHexString is much slower than";"2.4 Random Strings
    
    The methods nextHexString and nextSecureHexString
    can be used to generate random strings of hexadecimal characters.  Both
    of these methods produce sequences of strings with good dispersion
    properties.  The difference between the two methods is that the second is
    cryptographically secure.  Specifically, the implementation of 
    nextHexString(n) in RandomDataImpl uses the
    following simple algorithm to generate a string of n hex digits:
    n/2+1 binary bytes are generated using the underlying Random
    Each binary byte is translated into 2 hex digits
    The RandomDataImpl implementation of the ""secure"" version, 
    nextSecureHexString generates hex characters in 40-byte
    ""chunks"" using a 3-step process:
    20 random bytes are generated using the underlying 
    SecureRandom.
    SHA-1 hash is applied to yield a 20-byte binary digest.
    Each byte of the binary digest is converted to 2 hex digits
    Similarly to the secure random number generation methods, 
    nextSecureHexString is much slower than
    the non-secure version.  It should be used only for applications such as 
    generating unique session or transaction ids where predictability of
    subsequent ids based on observation of previous values is a security
    concern.  If all that is needed is an even distribution of hex characters
    in the generated strings, the non-secure method should be used.";;0;;;27;20;27;2;26;4;25;7;20270;2;"nextSecureHexString";"org.apache.commons.math3.random.RandomDataImpl.nextSecureHexString";5;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
416;129;20129;0;;"javageneric";382;382;129;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[1]";0;0;8;2;"nextSample";"d";2;30;;"f";94;"nextSample method in the RandomData interface.";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";;0;;;27;23;27;2;26;4;25;7;20129;2;"nextSample";"org.apache.commons.math3.random.RandomData.nextSample";5;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
45;132;20071;0;;"javaclass";37;37;132;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[2]";0;0;8;2;"RandomData";"d";2;2;;"f";95;"nextSample method in the RandomData interface.";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";;0;;;27;23;27;2;26;4;25;7;20071;2;"RandomData";"org.apache.commons.math3.random.RandomData";2;"t";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
46;134;8825;0;;"javaclass";38;38;134;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[1]/a";0;0;8;2;"DifferentiableMultivariateVectorFunction";"d";2;2;;"f";95;"First we need to implement the interface DifferentiableMultivariateVectorFunction.";"First we need to implement the interface DifferentiableMultivariateVectorFunction.
This requires the implementation of the method signatures:";;0;;;27;22;27;3;26;1;25;7;8825;2;"DifferentiableMultivariateVectorFunction";"org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction";2;"t";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
484;136;11662;0;;"javageneric";415;415;136;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[5]";0;0;8;2;"randomData";"d";2;30;;"f";98;"k objects, and randomData is a";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";;0;;;27;23;27;2;26;4;25;7;11662;2;"randomData";"org.apache.commons.math3.distribution.AbstractRealDistribution.randomData";8;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
47;137;12140;0;;"javaclass";39;39;137;;"math/doc/manual3.1/math/userguide/fraction.html";"/html/body/div[4]/div/div/div[2]";0;0;8;2;"Fraction";"d";2;2;;"f";-100000;"9.2 Fraction Numbers";"9.2 Fraction Numbers";;0;27;9;27;9;27;1;26;2;25;7;12140;2;"Fraction";"org.apache.commons.math3.fraction.Fraction";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
48;139;8844;0;;"javaclass";40;40;139;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[2]/tt";0;0;8;2;"MultivariateMatrixFunction";"d";2;2;;"f";96;"We'll tackle the implementation of the MultivariateMatrixFunction jacobian() method first.";"We'll tackle the implementation of the MultivariateMatrixFunction jacobian() method first.  You may wish to familiarize yourself with what a  Jacobian Matrix is.
In this case the Jacobian is the partial derivative of the function with respect
to the parameters a, b and c.  These derivatives are computed as follows:";;0;;;27;22;27;3;26;1;25;7;8844;2;"MultivariateMatrixFunction";"org.apache.commons.math3.analysis.MultivariateMatrixFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
49;141;20071;0;;"javaclass";41;41;141;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[6]";0;0;8;2;"RandomData";"d";2;2;;"f";99;"RandomData instance randomData.";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";;0;;;27;23;27;2;26;4;25;7;20071;2;"RandomData";"org.apache.commons.math3.random.RandomData";2;"t";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
349;142;8829;0;;"javamethod";322;322;142;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[2]/tt";0;0;8;2;"jacobian()";"d";5;5;;"f";96;"We'll tackle the implementation of the MultivariateMatrixFunction jacobian() method first.";"We'll tackle the implementation of the MultivariateMatrixFunction jacobian() method first.  You may wish to familiarize yourself with what a  Jacobian Matrix is.
In this case the Jacobian is the partial derivative of the function with respect
to the parameters a, b and c.  These derivatives are computed as follows:";;0;;;27;22;27;3;26;1;25;7;8829;2;"jacobian";"org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction.jacobian";5;"f";"t";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
50;146;12140;0;;"javaclass";42;42;146;;"math/doc/manual3.1/math/userguide/fraction.html";"/html/body/div[4]/div/div/div[3]";0;0;8;2;"Fraction";"d";2;2;;"f";-100000;"9.3 Fraction Formatting and Parsing";"9.3 Fraction Formatting and Parsing";;0;27;13;27;13;27;1;26;2;25;7;12140;2;"Fraction";"org.apache.commons.math3.fraction.Fraction";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
351;147;20129;0;;"javamethod";324;324;147;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[1]/tt[7]";0;0;8;2;"randomData.nextSample(c, k)";"d";5;5;;"f";100;"RandomData instance randomData.nextSample(c, k)";"To select a random sample of objects in a collection, you can use the
    nextSample method in the RandomData interface.
    Specifically,  if c is a collection containing at least 
    k objects, and randomData is a 
    RandomData instance randomData.nextSample(c, k)
    will return an object[] array of length k
    consisting of elements randomly selected from the collection.  If 
    c contains duplicate references, there may be duplicate
    references in the returned array; otherwise returned elements will be
    unique -- i.e., the sampling is without replacement among the object
    references in the collection.";145;0;;;27;23;27;2;26;4;25;7;20129;2;"nextSample";"org.apache.commons.math3.random.RandomData.nextSample";5;"f";"t";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
51;150;8844;0;;"javaclass";43;43;150;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[4]/tt[1]";0;0;8;2;"MultivariateMatrixFunction";"d";2;2;;"f";99;"The implementation of the MultivariateMatrixFunction jacobian() for this problem looks like this (The x";"The implementation of the MultivariateMatrixFunction jacobian() for this problem looks like this (The x
parameter is an ArrayList containing the independent values of the data set):";;0;;;27;22;27;3;26;1;25;7;8844;2;"MultivariateMatrixFunction";"org.apache.commons.math3.analysis.MultivariateMatrixFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
350;152;8829;0;;"javamethod";323;323;152;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[4]/tt[1]";0;0;8;2;"jacobian()";"d";5;5;;"f";99;"The implementation of the MultivariateMatrixFunction jacobian() for this problem looks like this (The x";"The implementation of the MultivariateMatrixFunction jacobian() for this problem looks like this (The x
parameter is an ArrayList containing the independent values of the data set):";;0;;;27;22;27;3;26;1;25;7;8829;2;"jacobian";"org.apache.commons.math3.analysis.DifferentiableMultivariateVectorFunction.jacobian";5;"f";"t";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
352;155;8847;0;;"javamethod";325;325;155;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/dl/dd/p[6]/tt[1]";0;0;8;2;"value(double[] point)";"d";5;5;;"f";102;"The implementation of the double[] value(double[] point) method, which returns";"The implementation of the double[] value(double[] point) method, which returns
 a double array containing the
values the objective function returns per given independent value
and the current set of variables or parameters,
can be seen below:";;0;;;27;22;27;3;26;1;25;7;8847;2;"value";"org.apache.commons.math3.analysis.MultivariateMatrixFunction.value";5;"f";"t";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
485;157;11662;0;;"javageneric";416;416;157;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[2]/tt[1]";0;0;8;2;"randomData";"d";2;30;;"f";104;"If randomData is a RandomData instance, and";"If randomData is a RandomData instance, and 
    n and k are integers with 
     k <= n,  then 
    randomData.nextPermutation(n, k) returns an int[]
    array of length k whose whose entries are selected randomly, 
    without repetition, from the integers 0 through
    n-1 (inclusive), i.e., 
    randomData.nextPermutation(n, k) returns a random
    permutation of  n taken k at a time.";;0;;;27;23;27;2;26;4;25;7;11662;2;"randomData";"org.apache.commons.math3.distribution.AbstractRealDistribution.randomData";8;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
52;159;20071;0;;"javaclass";44;44;159;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[2]/tt[2]";0;0;8;2;"RandomData";"d";2;2;;"f";105;"If randomData is a RandomData instance, and";"If randomData is a RandomData instance, and 
    n and k are integers with 
     k <= n,  then 
    randomData.nextPermutation(n, k) returns an int[]
    array of length k whose whose entries are selected randomly, 
    without repetition, from the integers 0 through
    n-1 (inclusive), i.e., 
    randomData.nextPermutation(n, k) returns a random
    permutation of  n taken k at a time.";;0;;;27;23;27;2;26;4;25;7;20071;2;"RandomData";"org.apache.commons.math3.random.RandomData";2;"t";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
53;160;19398;0;"heuristic_depth";"javapostclass";45;45;160;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/p[6]/a[1]";0;0;8;2;"NonLinearConjugateGradientOptimizer";"d";2;2;;"f";104;"NonLinearConjugateGradientOptimizer class provides a non-linear conjugate gradient algorithm";"In addition to least squares solving, the 
          NonLinearConjugateGradientOptimizer class provides a non-linear conjugate gradient algorithm
          to optimize 
          DifferentiableMultivariateFunction. Both the Fletcher-Reeves and the Polak-Ribière
          search direction update methods are supported. It is also possible to set up a preconditioner
          or to change the line-search algorithm of the inner loop if desired (the default one is a Brent
          solver).";;0;;;27;22;27;3;26;1;25;7;19398;2;"NonLinearConjugateGradientOptimizer";"org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer";2;"t";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
55;162;8850;0;;"javaclass";46;46;162;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/p[6]/a[2]";0;0;8;2;"DifferentiableMultivariateFunction";"d";2;2;;"f";105;"DifferentiableMultivariateFunction.";"In addition to least squares solving, the 
          NonLinearConjugateGradientOptimizer class provides a non-linear conjugate gradient algorithm
          to optimize 
          DifferentiableMultivariateFunction. Both the Fletcher-Reeves and the Polak-Ribière
          search direction update methods are supported. It is also possible to set up a preconditioner
          or to change the line-search algorithm of the inner loop if desired (the default one is a Brent
          solver).";;0;;;27;22;27;3;26;1;25;7;8850;2;"DifferentiableMultivariateFunction";"org.apache.commons.math3.analysis.DifferentiableMultivariateFunction";2;"t";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
353;164;20106;0;;"javamethod";326;326;164;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[2]/tt[6]";0;0;8;2;"randomData.nextPermutation(n, k)";"d";5;5;;"f";109;"randomData.nextPermutation(n, k) returns an int[]";"If randomData is a RandomData instance, and 
    n and k are integers with 
     k <= n,  then 
    randomData.nextPermutation(n, k) returns an int[]
    array of length k whose whose entries are selected randomly, 
    without repetition, from the integers 0 through
    n-1 (inclusive), i.e., 
    randomData.nextPermutation(n, k) returns a random
    permutation of  n taken k at a time.";163;0;;;27;23;27;2;26;4;25;7;20106;2;"nextPermutation";"org.apache.commons.math3.random.RandomData.nextPermutation";5;"f";"t";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
56;165;18986;0;"heuristic_depth";"javapostclass";47;47;165;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[5]/p[7]/a";0;0;8;2;"PowellOptimizer";"d";2;2;;"f";106;"PowellOptimizer provides an optimization method for non-differentiable functions.";"The 
          PowellOptimizer provides an optimization method for non-differentiable functions.";;0;;;27;22;27;3;26;1;25;7;18986;2;"PowellOptimizer";"org.apache.commons.math3.optimization.direct.PowellOptimizer";2;"t";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
58;168;12070;0;"heuristic_depth";"javapostclass";48;48;168;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[1]";0;0;8;2;"CurveFitter";"d";2;2;;"f";109;"CurveFitter class provides curve fitting for general curves.";"The 
          CurveFitter class provides curve fitting for general curves. Users must
          provide their own implementation of the curve template as a class implementing
          the 
          ParametricUnivariateFunction interface and they must provide the initial guess of the
          parameters.";;0;;;27;25;27;3;26;1;25;7;12070;2;"CurveFitter";"org.apache.commons.math3.fitting.CurveFitter";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
60;170;8871;0;;"javaclass";49;49;170;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[2]";0;0;8;2;"ParametricUnivariateFunction";"d";2;2;;"f";110;"ParametricUnivariateFunction interface and they must provide the initial guess of the";"The 
          CurveFitter class provides curve fitting for general curves. Users must
          provide their own implementation of the curve template as a class implementing
          the 
          ParametricUnivariateFunction interface and they must provide the initial guess of the
          parameters.";;0;;;27;25;27;3;26;1;25;7;8871;2;"ParametricUnivariateFunction";"org.apache.commons.math3.analysis.ParametricUnivariateFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
61;172;12012;0;"heuristic_depth";"javapostclass";50;50;172;;"math/doc/manual3.1/math/userguide/optimization.html";"/html/body/div[4]/div/div/div[6]/p[5]/a";0;0;8;2;"HarmonicFitter";"d";2;2;;"f";111;"HarmonicFitter classes requires neither an implementation of the parametric real function";"The more specialized 
          HarmonicFitter classes requires neither an implementation of the parametric real function
          nor an initial guess as it is are able to compute them internally.";;0;;;27;25;27;3;26;1;25;7;12012;2;"HarmonicFitter";"org.apache.commons.math3.fitting.HarmonicFitter";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
356;175;20106;0;;"javamethod";329;329;175;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[5]/p[2]/tt[11]";0;0;8;2;"randomData.nextPermutation(n, k)";"d";5;5;;"f";114;"randomData.nextPermutation(n, k) returns a random";"If randomData is a RandomData instance, and 
    n and k are integers with 
     k <= n,  then 
    randomData.nextPermutation(n, k) returns an int[]
    array of length k whose whose entries are selected randomly, 
    without repetition, from the integers 0 through
    n-1 (inclusive), i.e., 
    randomData.nextPermutation(n, k) returns a random
    permutation of  n taken k at a time.";173;0;;;27;23;27;2;26;4;25;7;20106;2;"nextPermutation";"org.apache.commons.math3.random.RandomData.nextPermutation";5;"f";"t";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
63;178;19913;0;;"javaclass";51;51;178;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[6]/p/tt";0;0;8;2;"ValueServer";"d";2;2;;"f";118;"Using the ValueServer class, you can generate data based on";"Using the ValueServer class, you can generate data based on
    the values in an input file in one of two ways:";;0;;;27;26;27;2;26;4;25;7;19913;2;"ValueServer";"org.apache.commons.math3.random.ValueServer";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
64;181;12612;0;;"javaclass";52;52;181;;"math/doc/manual3.1/math/userguide/genetics.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[1]";0;0;8;2;"GeneticAlgorithm";"d";2;2;;"f";55;"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).";"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).  
      
      Populations, consisting of 
      Chromosomes are evolved by the GeneticAlgorithm until a 
      
      StoppingCondition is reached. Evolution is determined by 
      SelectionPolicy, 
      MutationPolicy and 
      Fitness.";;0;;;27;32;27;30;26;5;25;7;12612;2;"GeneticAlgorithm";"org.apache.commons.math3.genetics.GeneticAlgorithm";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
357;186;19980;0;;"javamethod";330;330;186;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[6]/dl/dd[2]/tt[1]";0;0;8;2;"getNext()";"d";5;5;;"f";122;"has been estimated, getNext() returns random values whose";"When used in Digest Mode, the ValueServer reads the entire input file
      and estimates a probability density function based on data from the file.
      The estimation method is essentially the 
      
      Variable Kernel Method with Gaussian smoothing.  Once the density
      has been estimated, getNext() returns random values whose
      probability distribution matches the empirical distribution -- i.e., if
      you generate a large number of such values, their distribution should
      ""look like"" the distribution of the values in the input file.  The values
      are not stored in memory in this case either, so there is no limit to the
      size of the input file.  Here is an example:
      
      ValueServer vs = new ValueServer();
      vs.setValuesFileURL(url); 
      vs.setMode(ValueServer.DIGEST_MODE);
      vs.computeDistribution(500); //Read file and estimate distribution using 500 bins
      double value = vs.getNext();
      // ...Generate and use more values...
      
      See the javadoc for ValueServer and 
      EmpiricalDistribution for more details.  Note that 
      computeDistribution() opens and closes the input file
       by itself.";;0;;;27;26;27;2;26;4;25;7;19980;2;"getNext";"org.apache.commons.math3.random.ValueServer.getNext";5;"f";"f";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
65;187;12612;0;;"javaclass";53;53;187;;"math/doc/manual3.1/math/userguide/genetics.html";"/html/body/div[4]/div/div/div[2]/p[1]/tt";0;0;8;2;"GeneticAlgorithm";"d";2;2;;"f";58;"Chromosomes are evolved by the GeneticAlgorithm until a";"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).  
      
      Populations, consisting of 
      Chromosomes are evolved by the GeneticAlgorithm until a 
      
      StoppingCondition is reached. Evolution is determined by 
      SelectionPolicy, 
      MutationPolicy and 
      Fitness.";;0;;;27;32;27;30;26;5;25;7;12612;2;"GeneticAlgorithm";"org.apache.commons.math3.genetics.GeneticAlgorithm";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
66;188;19913;0;;"javaclass";54;54;188;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[6]/dl/dd[2]/tt[2]";0;0;8;2;"ValueServer";"d";2;2;;"f";123;"ValueServer vs = new ValueServer();";"When used in Digest Mode, the ValueServer reads the entire input file
      and estimates a probability density function based on data from the file.
      The estimation method is essentially the 
      
      Variable Kernel Method with Gaussian smoothing.  Once the density
      has been estimated, getNext() returns random values whose
      probability distribution matches the empirical distribution -- i.e., if
      you generate a large number of such values, their distribution should
      ""look like"" the distribution of the values in the input file.  The values
      are not stored in memory in this case either, so there is no limit to the
      size of the input file.  Here is an example:
      
      ValueServer vs = new ValueServer();
      vs.setValuesFileURL(url); 
      vs.setMode(ValueServer.DIGEST_MODE);
      vs.computeDistribution(500); //Read file and estimate distribution using 500 bins
      double value = vs.getNext();
      // ...Generate and use more values...
      
      See the javadoc for ValueServer and 
      EmpiricalDistribution for more details.  Note that 
      computeDistribution() opens and closes the input file
       by itself.";;0;;;27;26;27;2;26;4;25;7;19913;2;"ValueServer";"org.apache.commons.math3.random.ValueServer";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
67;189;12613;0;;"javaclass";55;55;189;;"math/doc/manual3.1/math/userguide/genetics.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[4]";0;0;8;2;"StoppingCondition";"d";2;2;;"f";59;"StoppingCondition is reached.";"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).  
      
      Populations, consisting of 
      Chromosomes are evolved by the GeneticAlgorithm until a 
      
      StoppingCondition is reached. Evolution is determined by 
      SelectionPolicy, 
      MutationPolicy and 
      Fitness.";;0;;;27;32;27;30;26;5;25;7;12613;2;"StoppingCondition";"org.apache.commons.math3.genetics.StoppingCondition";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
68;190;20076;0;;"javaclass";56;56;190;;"math/doc/manual3.1/math/userguide/random.html";"/html/body/div[4]/div/div/div[6]/dl/dd[2]/tt[3]";0;0;8;2;"EmpiricalDistribution";"d";2;2;;"f";124;"EmpiricalDistribution for more details.";"When used in Digest Mode, the ValueServer reads the entire input file
      and estimates a probability density function based on data from the file.
      The estimation method is essentially the 
      
      Variable Kernel Method with Gaussian smoothing.  Once the density
      has been estimated, getNext() returns random values whose
      probability distribution matches the empirical distribution -- i.e., if
      you generate a large number of such values, their distribution should
      ""look like"" the distribution of the values in the input file.  The values
      are not stored in memory in this case either, so there is no limit to the
      size of the input file.  Here is an example:
      
      ValueServer vs = new ValueServer();
      vs.setValuesFileURL(url); 
      vs.setMode(ValueServer.DIGEST_MODE);
      vs.computeDistribution(500); //Read file and estimate distribution using 500 bins
      double value = vs.getNext();
      // ...Generate and use more values...
      
      See the javadoc for ValueServer and 
      EmpiricalDistribution for more details.  Note that 
      computeDistribution() opens and closes the input file
       by itself.";;0;;;27;26;27;2;26;4;25;7;20076;2;"EmpiricalDistribution";"org.apache.commons.math3.random.EmpiricalDistribution";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
69;191;12594;0;;"javaclass";57;57;191;;"math/doc/manual3.1/math/userguide/genetics.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[5]";0;0;8;2;"SelectionPolicy";"d";2;2;;"f";60;"SelectionPolicy,";"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).  
      
      Populations, consisting of 
      Chromosomes are evolved by the GeneticAlgorithm until a 
      
      StoppingCondition is reached. Evolution is determined by 
      SelectionPolicy, 
      MutationPolicy and 
      Fitness.";;0;;;27;32;27;30;26;5;25;7;12594;2;"SelectionPolicy";"org.apache.commons.math3.genetics.SelectionPolicy";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
70;193;12777;0;;"javaclass";58;58;193;;"math/doc/manual3.1/math/userguide/genetics.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[6]";0;0;8;2;"MutationPolicy";"d";2;2;;"f";61;"MutationPolicy and";"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).  
      
      Populations, consisting of 
      Chromosomes are evolved by the GeneticAlgorithm until a 
      
      StoppingCondition is reached. Evolution is determined by 
      SelectionPolicy, 
      MutationPolicy and 
      Fitness.";;0;;;27;32;27;30;26;5;25;7;12777;2;"MutationPolicy";"org.apache.commons.math3.genetics.MutationPolicy";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
378;195;12810;0;;"javageneric";345;345;195;;"math/doc/manual3.1/math/userguide/genetics.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[7]";0;0;8;2;"Fitness";"d";30;30;;"f";62;"Fitness.";"GeneticAlgorithm provides an execution framework for Genetic Algorithms (GA).  
      
      Populations, consisting of 
      Chromosomes are evolved by the GeneticAlgorithm until a 
      
      StoppingCondition is reached. Evolution is determined by 
      SelectionPolicy, 
      MutationPolicy and 
      Fitness.";;0;;;27;32;27;30;26;5;25;7;12810;2;"Fitness";"org.apache.commons.math3.genetics.Fitness";2;"f";"t";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
