file_path;xpath;content;simple_name;fqn;kind;abstract
queue.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[1];java.util.Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[2];List;List;java.util.List;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[1];Collection;Collection;java.util.Collection;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[2];Collection;Collection;java.util.Collection;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[3];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code[1];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code[2];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[3]/code;LinkedList;LinkedList;java.util.LinkedList;class;f
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[4]/code[1];PriorityQueue;PriorityQueue;java.util.PriorityQueue;class;f
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[4]/code[2];Comparable;Comparable;java.lang.Comparable;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[4]/code[3];Comparator;Comparator;java.util.Comparator;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[4]/code[4];PriorityQueue;PriorityQueue;java.util.PriorityQueue;class;f
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[5]/code[1];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[2]/p[6]/code;Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[3];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[1];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[2];add();add;java.util.Queue.add;method;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[3];Collection;Collection;java.util.Collection;class;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[1];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[2];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[3]/code;element();element;java.util.Queue.element;method;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[4]/code;remove();remove;java.util.Queue.remove;method;t
queue.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code;Iterator;Iterator;java.util.Iterator;class;t
queue.html;/html/body/div/div[2]/div[3]/div[4];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[4]/p[1]/code[1];remove();remove;java.util.Queue.remove;method;t
queue.html;/html/body/div/div[2]/div[3]/div[4]/p[1]/code[2];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[4]/p[1]/code[3];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[5];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[5]/p[1]/code[1];Object;Object;java.lang.Object;class;f
queue.html;/html/body/div/div[2]/div[3]/div[5]/p[1]/code[2];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[5]/p[1]/code[3];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[5]/p[2]/code[1];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[6];Queue;Queue;java.util.Queue;class;t
queue.html;/html/body/div/div[2]/div[3]/div[6]/p/code;Queue;Queue;java.util.Queue;class;t
set.html;/html/body/div/div[2]/div[3]/div[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[1]/p/a/code;java.util.Collection;Collection;java.util.Collection;class;t
set.html;/html/body/div/div[2]/div[3]/div[1]/p/code[1];java.util.Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[1]/p/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code;Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code[1];HashSet;HashSet;java.util.HashSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[1];Collection;Collection;java.util.Collection;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[2];Collection;Collection;java.util.Collection;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[3];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[3]/code[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[3]/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[4]/code[1];HashSet;HashSet;java.util.HashSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[4]/code[2];HashMap;HashMap;java.util.HashMap;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[5]/code[1];LinkedHashSet;LinkedHashSet;java.util.LinkedHashSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[5]/code[2];HashSet;HashSet;java.util.HashSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[5]/code[3];LinkedHashSet;LinkedHashSet;java.util.LinkedHashSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[5]/code[4];LinkedHashSet;LinkedHashSet;java.util.LinkedHashSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code[1];TreeSet;TreeSet;java.util.TreeSet;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code[2];Collections.sort();Collections;java.util.Collections;class;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code[2];Collections.sort();sort;java.util.Collections.sort;method;f
set.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code[3];List;List;java.util.List;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code[4];Comparable;Comparable;java.lang.Comparable;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[6]/code[5];Comparator;Comparator;java.util.Comparator;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[7]/code[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[3]/p[8]/code;Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[4];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[4]/p[1]/code[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[4]/p[1]/code[2];add();add;java.util.Set.add;method;t
set.html;/html/body/div/div[2]/div[3]/div[4]/p[1]/code[3];Collection;Collection;java.util.Collection;class;t
set.html;/html/body/div/div[2]/div[3]/div[4]/p[2]/code[1];add();add;java.util.Set.add;method;t
set.html;/html/body/div/div[2]/div[3]/div[4]/p[2]/code[2];String;String;java.lang.String;class;f
set.html;/html/body/div/div[2]/div[3]/div[4]/p[3]/code[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[4]/p[3]/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[5];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[5]/p/code[1];remove(Object o);remove;java.util.Set.remove;method;t
set.html;/html/body/div/div[2]/div[3]/div[5]/p/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[5]/p/code[3];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[6];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[6]/p[1]/code[1];Object;Object;java.lang.Object;class;f
set.html;/html/body/div/div[2]/div[3]/div[6]/p[1]/code[2];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[6]/p[1]/code[3];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[6]/p[2]/code[1];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[7];Set;Set;java.util.Set;class;t
set.html;/html/body/div/div[2]/div[3]/div[7]/p/code;Set;Set;java.util.Set;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1];SortedMap;SortedMap;java.util.SortedMap;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/a/code;java.util.Map;Map;java.util.Map;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code;java.util.SortedMap;SortedMap;java.util.SortedMap;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[1];java.lang.Comparable;Comparable;java.lang.Comparable;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[2];Comparator;Comparator;java.util.Comparator;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[3];SortedSet;SortedSet;java.util.SortedSet;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[3]/code;TreeMap.descendingKeySet();TreeMap;java.util.TreeMap;class;f
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[3]/code;TreeMap.descendingKeySet();descendingKeySet;java.util.TreeMap.descendingKeySet;method;f
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[4]/code[1];SortedMap;SortedMap;java.util.SortedMap;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[4]/code[2];java.util.TreeMap;TreeMap;java.util.TreeMap;class;f
sortedmap.html;/html/body/div/div[2]/div[3]/div[1]/p[5]/code;SortedMap;SortedMap;java.util.SortedMap;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[2];SortedMap;SortedMap;java.util.SortedMap;class;t
sortedmap.html;/html/body/div/div[2]/div[3]/div[2]/p/code[1];TreeMap;TreeMap;java.util.TreeMap;class;f
sortedmap.html;/html/body/div/div[2]/div[3]/div[2]/p/code[2];SortedMap;SortedMap;java.util.SortedMap;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1];SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/a/code;java.util.Set;Set;java.util.Set;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[1];java.util.SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[2];SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[1];java.lang.Comparable;Comparable;java.lang.Comparable;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[2];Comparator;Comparator;java.util.Comparator;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[3];SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[3]/code;TreeSet.descendingIterator();TreeSet;java.util.TreeSet;class;f
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[3]/code;TreeSet.descendingIterator();descendingIterator;java.util.TreeSet.descendingIterator;method;f
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[4]/code[1];SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[4]/code[2];java.util.TreeSet;TreeSet;java.util.TreeSet;class;f
sortedset.html;/html/body/div/div[2]/div[3]/div[1]/p[5]/code;SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[2];SortedSet;SortedSet;java.util.SortedSet;class;t
sortedset.html;/html/body/div/div[2]/div[3]/div[2]/p/code[1];TreeSet;TreeSet;java.util.TreeSet;class;f
sortedset.html;/html/body/div/div[2]/div[3]/div[2]/p/code[2];SortedSet;SortedSet;java.util.SortedSet;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[1];Collections;Collections;java.util.Collections;class;f
sorting.html;/html/body/div/div[2]/div[3]/div[1]/p/code[1];List;List;java.util.List;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[1]/p/code[2];java.util.Collections.sort();Collections;java.util.Collections;class;f
sorting.html;/html/body/div/div[2]/div[3]/div[1]/p/code[2];java.util.Collections.sort();sort;java.util.Collections.sort;method;f
sorting.html;/html/body/div/div[2]/div[3]/div[1]/p/code[3];List;List;java.util.List;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[2];Collections;Collections;java.util.Collections;class;f
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code;List;List;java.util.List;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code[1];java.lang.Comparable;Comparable;java.lang.Comparable;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code[2];Comparable;Comparable;java.lang.Comparable;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[3]/code[1];compareTo();compareTo;java.lang.Comparable.compareTo;method;t
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[5]/code[1];List;List;java.util.List;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[5]/code[2];String;String;java.lang.String;class;f
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[5]/code[3];compareTo();compareTo;java.lang.Comparable.compareTo;method;t
sorting.html;/html/body/div/div[2]/div[3]/div[2]/p[6]/code[1];compareTo();compareTo;java.lang.Comparable.compareTo;method;t
sorting.html;/html/body/div/div[2]/div[3]/div[3];Collections;Collections;java.util.Collections;class;f
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[1];Comparator;Comparator;java.util.Comparator;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[1]/code[2];Comparator;Comparator;java.util.Comparator;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[1];Collections.sort();Collections;java.util.Collections;class;f
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[1];Collections.sort();sort;java.util.Collections.sort;method;f
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[2];java.util.Comparator;Comparator;java.util.Comparator;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[3];List;List;java.util.List;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[4];Comparator;Comparator;java.util.Comparator;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[2]/code[5];Comparator;Comparator;java.util.Comparator;class;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[3]/code;compare();compare;java.util.Comparator.compare;method;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[4]/code;compare();compare;java.util.Comparator.compare;method;t
sorting.html;/html/body/div/div[2]/div[3]/div[3]/p[5]/code;Comparator;Comparator;java.util.Comparator;class;t
stack.html;/html/body/div/div[2]/div[3]/div[1];Class;Class;java.lang.Class;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/a/code;List;List;java.util.List;class;t
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[1];java.util.Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[2];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[3];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[1]/code[4];List;List;java.util.List;class;t
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[1];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[2]/code[2];Queue;Queue;java.util.Queue;class;t
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[3]/code;Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[4]/code;Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[5]/code[1];push();push;java.util.Stack.push;method;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[5]/code[2];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[6]/code[1];peek();peek;java.util.Stack.peek;method;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[6]/code[2];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[6]/code[3];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[7]/code[1];pop();pop;java.util.Stack.pop;method;f
stack.html;/html/body/div/div[2]/div[3]/div[1]/p[7]/code[3];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2];Class;Class;java.lang.Class;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[1];search();search;java.util.Stack.search;method;f
stack.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[3];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[4];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[5];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2]/p[1]/code[6];Stack;Stack;java.util.Stack;class;f
stack.html;/html/body/div/div[2]/div[3]/div[2]/p[2]/code;Stack;Stack;java.util.Stack;class;f
